epoch,train_loss,gen_mse,sharpness,sharpness_2,proj_step,proj_cum,linear_regions,eig_1,eig_2,spec_1,spec_2,spec_3
1,0.4274168908596039,1.02588951587677,32.629581451416016,28.42560577392578,0.0,0.0,131.0,1097.0301513671875,874.4444580078125,4.513909339904785,1.1152794361114502,0.5578206181526184
5,0.3637474775314331,1.2365374565124512,34.83528137207031,28.745830535888672,0.0022884737700223923,0.0022884737700223923,135.0,1169.2027587890625,884.68603515625,4.513235569000244,1.1150039434432983,0.5700368881225586
10,0.29897060990333557,1.5491641759872437,40.706993103027344,30.4733829498291,0.0006371764466166496,0.0016891155391931534,137.0,1367.261474609375,936.8359375,4.5146965980529785,1.115574598312378,0.6066708564758301
15,0.24357256293296814,1.8583906888961792,49.02519607543945,33.194671630859375,0.003118816763162613,0.010852545499801636,131.0,1649.2174072265625,1020.05810546875,4.518013000488281,1.1168317794799805,0.6558058857917786
20,0.1985418200492859,2.484255313873291,57.270652770996094,36.76993179321289,0.014281295239925385,0.004911951720714569,127.0,1940.211181640625,1129.82275390625,4.523101329803467,1.1189098358154297,0.7092700600624084
25,0.8637885451316833,1.8706895112991333,40.29939270019531,36.612091064453125,0.040462806820869446,0.10312037169933319,136.0,1139.0140380859375,896.0728149414062,4.499390125274658,1.115386724472046,0.6660353541374207
30,0.17446692287921906,1.7871805429458618,39.307552337646484,17.218217849731445,0.03397056832909584,0.022576309740543365,143.0,1210.69091796875,565.5523681640625,4.501589298248291,1.120292067527771,0.6987017393112183
35,0.1387261152267456,2.7445340156555176,44.06359100341797,24.842416763305664,0.033589400351047516,0.026713542640209198,143.0,1347.9365234375,820.6035766601562,4.507936000823975,1.125109314918518,0.7559030055999756
40,0.15042585134506226,1.877249002456665,46.02740478515625,29.02330780029297,0.07111284136772156,0.09076422452926636,145.0,1387.0218505859375,971.6099243164062,4.508481502532959,1.1329134702682495,0.7880167961120605
45,0.22149613499641418,3.736175775527954,36.613792419433594,31.091312408447266,0.08908535540103912,0.08879604935646057,154.0,1070.7691650390625,1034.9342041015625,4.507054805755615,1.138612151145935,0.7959699034690857
50,0.0972704216837883,2.5808145999908447,33.408203125,30.812904357910156,0.06562522053718567,0.006813939660787582,153.0,1040.7967529296875,1024.0458984375,4.506704807281494,1.146703839302063,0.8149463534355164
55,0.08600793033838272,2.7430617809295654,36.20111846923828,30.386112213134766,0.007331737782806158,0.016370302066206932,149.0,1114.589111328125,1016.8919067382812,4.5117902755737305,1.1532803773880005,0.84278804063797
60,0.07849869877099991,2.7030482292175293,38.363380432128906,29.11192512512207,0.001977038336917758,0.013492665253579617,149.0,1181.51904296875,971.3583374023438,4.516218185424805,1.159746527671814,0.8652576804161072
65,0.07267670333385468,2.689626455307007,40.17582702636719,28.019786834716797,0.0009296251810155809,0.015739191323518753,155.0,1237.2647705078125,933.1659545898438,4.520511150360107,1.1659260988235474,0.8847824335098267
70,0.06805688887834549,2.6270782947540283,41.66265106201172,27.20914649963379,0.0011860773665830493,0.014954999089241028,152.0,1283.158447265625,905.6981201171875,4.524353981018066,1.1717175245285034,0.9015614986419678
75,0.06428574025630951,2.6067147254943848,42.95525360107422,26.64188575744629,0.0013431049883365631,0.018192782998085022,148.0,1322.8289794921875,886.8189086914062,4.527954578399658,1.1769367456436157,0.9163726568222046
80,0.06117010861635208,2.4967281818389893,44.08330535888672,26.2115421295166,0.003219058271497488,0.013627475127577782,148.0,1357.673828125,873.0352783203125,4.530956745147705,1.1816141605377197,0.9290210604667664
85,0.05889078974723816,2.604121685028076,45.18427658081055,26.023815155029297,0.007686275523155928,0.026663703843951225,144.0,1390.78466796875,867.382568359375,4.534101963043213,1.185690999031067,0.9410297274589539
90,0.061140287667512894,2.0902020931243896,45.85198211669922,25.663986206054688,0.025104206055402756,0.015898941084742546,147.0,1409.289306640625,856.42578125,4.535096645355225,1.1893718242645264,0.9487034678459167
95,0.11117575317621231,3.837839126586914,44.9969482421875,26.127914428710938,0.07364808022975922,0.11084583401679993,150.0,1340.2384033203125,870.7310180664062,4.537835121154785,1.1927064657211304,0.9567127227783203
100,0.09544940292835236,1.7978606224060059,32.77922821044922,24.854148864746094,0.08702536672353745,0.023074373602867126,148.0,1004.9611206054688,829.1853637695312,4.526093482971191,1.1960813999176025,0.9364252090454102
105,0.053872402757406235,2.3509485721588135,33.3461799621582,25.421661376953125,0.03865140676498413,0.030979955568909645,145.0,1027.2481689453125,847.6661376953125,4.528722286224365,1.1991139650344849,0.9501202702522278
110,0.05159361660480499,2.2782747745513916,34.153968811035156,25.505136489868164,0.004370738752186298,0.024056345224380493,150.0,1053.3868408203125,851.1731567382812,4.529763221740723,1.2017459869384766,0.9597219228744507
115,0.05019413307309151,2.276813268661499,34.91998291015625,25.583415985107422,0.0006132201524451375,0.024054665118455887,139.0,1076.8668212890625,854.3396606445312,4.530904293060303,1.2040661573410034,0.9682363271713257
120,0.04902255907654762,2.257155418395996,35.564056396484375,25.627155303955078,0.000190981401829049,0.022865254431962967,147.0,1096.7198486328125,856.3013305664062,4.531806468963623,1.206081748008728,0.9755275845527649
125,0.04800807312130928,2.237931489944458,36.137847900390625,25.658063888549805,1.3194672646932304e-05,0.02187015675008297,146.0,1114.34521484375,857.7508544921875,4.532514572143555,1.2078304290771484,0.9819597601890564
130,0.047113556414842606,2.216609001159668,36.654850006103516,25.67975616455078,5.677485023625195e-05,0.02075565606355667,143.0,1130.2086181640625,858.8184814453125,4.533023834228516,1.2093441486358643,0.9876922369003296
135,0.04631270840764046,2.194774866104126,37.125946044921875,25.695842742919922,3.6518293200060725e-05,0.019631223753094673,148.0,1144.6414794921875,859.6331787109375,4.533353328704834,1.2106544971466064,0.9928566813468933
140,0.04558552801609039,2.172297239303589,37.5573844909668,25.707971572875977,3.966351505368948e-05,0.01847594790160656,149.0,1157.8460693359375,860.2608032226562,4.5335164070129395,1.2117929458618164,0.9975475072860718
145,0.04491664841771126,2.1494808197021484,37.95445251464844,25.717588424682617,3.418911364860833e-05,0.01731337606906891,146.0,1169.98828125,860.7597045898438,4.53353214263916,1.2127845287322998,1.0018413066864014
150,0.04429425299167633,2.126368284225464,38.321537017822266,25.725814819335938,3.388534241821617e-05,0.016143029555678368,147.0,1181.206298828125,861.1760864257812,4.533415794372559,1.2136528491973877,1.0058012008666992
155,0.04370932653546333,2.1031157970428467,38.662620544433594,25.733718872070312,3.146744711557403e-05,0.014973379671573639,149.0,1191.624755859375,861.5530395507812,4.533181667327881,1.214418888092041,1.0094809532165527
160,0.043155014514923096,2.079810857772827,38.98119354248047,25.742223739624023,3.0929280910640955e-05,0.013805221766233444,145.0,1201.3525390625,861.927734375,4.532842636108398,1.215100884437561,1.0129257440567017
165,0.04262615367770195,2.0565831661224365,39.28032684326172,25.752178192138672,2.9478396754711866e-05,0.012642836198210716,148.0,1210.48486328125,862.3341064453125,4.532411575317383,1.2157130241394043,1.01617431640625
170,0.04211882874369621,2.0335264205932617,39.5626335144043,25.76431655883789,2.8900969482492656e-05,0.0114872632548213,154.0,1219.1021728515625,862.8009643554688,4.531898021697998,1.2162703275680542,1.019258975982666
175,0.04163012281060219,2.010746955871582,39.83026885986328,25.77927017211914,2.7678128390107304e-05,0.010341610759496689,151.0,1227.2703857421875,863.3534545898438,4.531311511993408,1.2167848348617554,1.0222078561782837
180,0.0411578044295311,1.9883145093917847,40.08495330810547,25.797569274902344,2.711869456106797e-05,0.009206634014844894,150.0,1235.042236328125,864.0120239257812,4.530660629272461,1.2172666788101196,1.0250437259674072
185,0.040700171142816544,1.9663015604019165,40.32803726196289,25.819637298583984,2.5895766157191247e-05,0.00808492861688137,152.0,1242.4588623046875,864.7932739257812,4.529952526092529,1.2177250385284424,1.0277857780456543
190,0.04025588184595108,1.9447394609451294,40.560546875,25.845783233642578,2.5439599994570017e-05,0.006976446136832237,143.0,1249.5506591796875,865.7097778320312,4.529192924499512,1.2181684970855713,1.030450701713562
195,0.03982385993003845,1.9236665964126587,40.78322982788086,25.876235961914062,2.417789801256731e-05,0.005883118137717247,147.0,1256.34033203125,866.7706298828125,4.528387069702148,1.2186040878295898,1.03305184841156
200,0.03940318524837494,1.9030749797821045,40.996612548828125,25.911123275756836,2.395638875896111e-05,0.004803456366062164,148.0,1262.8441162109375,867.9814453125,4.52754020690918,1.2190375328063965,1.035599946975708
205,0.03899303078651428,1.8829761743545532,41.20111083984375,25.950515747070312,2.2698564862366766e-05,0.003738648258149624,142.0,1269.0740966796875,869.3453369140625,4.526656627655029,1.2194757461547852,1.0381042957305908
210,0.03859267011284828,1.863332986831665,41.39701843261719,25.994400024414062,2.2863721824251115e-05,0.002685312181711197,146.0,1275.039306640625,870.8623046875,4.525740146636963,1.2199223041534424,1.040573000907898
215,0.03820137679576874,1.8441482782363892,41.5845947265625,26.042724609375,2.1455445676110685e-05,0.0016444306820631027,152.0,1280.74755859375,872.5311889648438,4.52479362487793,1.2203818559646606,1.0430123805999756
220,0.037818510085344315,1.8253600597381592,41.76403045654297,26.095354080200195,2.24116665776819e-05,0.0006100460886955261,148.0,1286.205078125,874.3475952148438,4.523818492889404,1.2208584547042847,1.0454277992248535
225,0.037443436682224274,1.806991457939148,41.935569763183594,26.15216064453125,2.0213177776895463e-05,0.0004151212051510811,146.0,1291.4190673828125,876.3076171875,4.5228190422058105,1.22135591506958,1.0478235483169556
230,0.03707556426525116,1.7889404296875,42.09934997558594,26.212949752807617,2.3090673494152725e-05,0.0014420412480831146,147.0,1296.3944091796875,878.4042358398438,4.521796226501465,1.221875786781311,1.050203561782837
235,0.036714356392621994,1.7713052034378052,42.25569534301758,26.27757453918457,1.809494278859347e-05,0.0024605635553598404,145.0,1301.1400146484375,880.633056640625,4.520752429962158,1.2224223613739014,1.052572250366211
240,0.03635929897427559,1.7538684606552124,42.40458679199219,26.34574317932129,2.6346693630330265e-05,0.0034952349960803986,146.0,1305.6580810546875,882.983642578125,4.519688606262207,1.2229959964752197,1.054930567741394
245,0.03600997477769852,1.7369539737701416,42.54660415649414,26.417430877685547,1.191723276861012e-05,0.004511249251663685,146.0,1309.96240234375,885.45556640625,4.518606662750244,1.2236005067825317,1.0572834014892578
