epoch,train_loss,gen_mse,sharpness,sharpness_2,proj_step,proj_cum,linear_regions,eig_1,eig_2,spec_1,spec_2,spec_3
1,0.7352759838104248,0.19674032926559448,13.59396743774414,7.1978864669799805,0.0,0.0,88.0,431.79205322265625,233.51052856445312,4.508172512054443,1.116282343864441,0.5469419360160828
10,0.11799608916044235,0.1125837117433548,16.73074722290039,9.63392448425293,0.0027312077581882477,0.0027312077581882477,73.0,526.77197265625,295.8443603515625,4.514366149902344,1.1156880855560303,0.6254967451095581
20,0.07091587036848068,0.06703229248523712,20.81128692626953,11.76580810546875,0.0015684086829423904,0.001392461359500885,81.0,655.3014526367188,361.72021484375,4.520809650421143,1.1165848970413208,0.7213178277015686
30,0.039587344974279404,0.037383146584033966,25.247386932373047,14.393037796020508,0.0011451579630374908,0.0037601739168167114,84.0,795.2411499023438,442.5519104003906,4.526750087738037,1.1189810037612915,0.8129106163978577
40,0.07328283786773682,0.1824513077735901,24.77090072631836,16.474403381347656,0.11142522096633911,0.19587105512619019,87.0,758.771728515625,497.71331787109375,4.528920650482178,1.1270017623901367,0.8587552309036255
50,0.029591942206025124,0.02778770960867405,16.912187576293945,13.410869598388672,0.07719309628009796,0.028579114004969597,92.0,525.4229736328125,409.7328796386719,4.500772953033447,1.141501545906067,0.8160005211830139
60,0.018463850021362305,0.01780661940574646,19.089143753051758,15.176998138427734,0.00122891366481781,0.021929237991571426,93.0,592.3455810546875,463.4060974121094,4.50213623046875,1.156417965888977,0.8738008141517639
70,0.013606569729745388,0.0133273396641016,20.293651580810547,16.183563232421875,0.0033075176179409027,0.025480367243289948,83.0,633.7042846679688,494.05694580078125,4.499876499176025,1.1658565998077393,0.906851589679718
80,0.01485371682792902,0.016271919012069702,20.739782333374023,16.550939559936523,0.018944013863801956,0.05586962401866913,89.0,647.0607299804688,508.009765625,4.496301174163818,1.1725921630859375,0.9265642166137695
90,0.04438389092683792,0.04704643040895462,19.81007957458496,13.828568458557129,0.03169456869363785,0.11318594217300415,92.0,605.4515991210938,441.3642578125,4.488058567047119,1.1805692911148071,0.9211439490318298
100,0.019917083904147148,0.02027968131005764,19.361154556274414,14.537206649780273,0.02468118630349636,0.0735168308019638,93.0,599.3507690429688,456.91424560546875,4.481376647949219,1.191253900527954,0.926554262638092
110,0.019330762326717377,0.02079836279153824,19.742042541503906,14.806819915771484,0.0023597420658916235,0.07646605372428894,97.0,610.08740234375,464.8710632324219,4.476844787597656,1.198922038078308,0.9359249472618103
120,0.01995612122118473,0.020932774990797043,19.708904266357422,14.638557434082031,0.0015678334748372436,0.07917841523885727,101.0,609.7156372070312,461.0827941894531,4.471776962280273,1.2062517404556274,0.9411657452583313
