epoch,train_loss,gen_mse,sharpness,sharpness_2,proj_step,proj_cum,linear_regions,eig_1,eig_2,spec_1,spec_2,spec_3,spec_4
70,1.0857383012771606,2.887653112411499,25.12977409362793,17.482391357421875,0.0005902943667024374,0.01201146561652422,200.0,841.0078125,536.892578125,4.524806499481201,1.1208301782608032,1.1498416662216187,0.6290497183799744
75,1.0702050924301147,2.9449245929718018,27.195701599121094,18.330854415893555,0.0010012773564085364,0.01641407050192356,209.0,913.4446411132812,564.781005859375,4.525232791900635,1.1214505434036255,1.1502232551574707,0.6405454277992249
80,1.0551235675811768,3.01961350440979,29.69482421875,19.384689331054688,0.0005148486816324294,0.022069983184337616,205.0,989.2708740234375,595.825927734375,4.5257744789123535,1.1221277713775635,1.1506797075271606,0.6527611017227173
85,1.0400911569595337,3.100980281829834,32.329044342041016,20.56072425842285,0.0005565237370319664,0.02500910311937332,207.0,1079.5137939453125,630.5715942382812,4.526384353637695,1.1228396892547607,1.1512296199798584,0.6654818058013916
90,1.0250567197799683,3.1863956451416016,34.371341705322266,21.829784393310547,0.0005645814817398787,0.02620520442724228,203.0,1149.328857421875,669.3826904296875,4.527042865753174,1.1235874891281128,1.1519118547439575,0.6785512566566467
95,1.009580135345459,3.2706668376922607,36.28507995605469,22.989253997802734,0.0001833881251513958,0.02358943596482277,204.0,1212.44091796875,704.2390747070312,4.527714729309082,1.1243994235992432,1.152706503868103,0.6919076442718506
100,0.993553876876831,3.355977773666382,38.55909729003906,24.220722198486328,0.0002367023262195289,0.02397167682647705,202.0,1278.030517578125,742.344970703125,4.528411865234375,1.1251654624938965,1.1536349058151245,0.7056668400764465
105,0.975752055644989,3.449195146560669,41.128360748291016,25.7189884185791,0.0004899818450212479,0.021687660366296768,201.0,1378.027099609375,788.4800415039062,4.5291547775268555,1.1259721517562866,1.1547460556030273,0.7199617624282837
110,0.9578598737716675,3.552475690841675,44.35102462768555,27.549158096313477,0.0002001640386879444,0.021766096353530884,201.0,1485.01611328125,842.289794921875,4.530037879943848,1.126911997795105,1.1560337543487549,0.734800398349762
115,0.9403624534606934,3.6721537113189697,48.051170349121094,29.264076232910156,0.00017876093625091016,0.01826728880405426,202.0,1606.7120361328125,900.0798950195312,4.53103494644165,1.1278789043426514,1.1575039625167847,0.7499971389770508
120,0.9232045412063599,3.7982754707336426,51.38750457763672,31.039894104003906,0.00017516512889415026,0.0177052803337574,198.0,1713.8272705078125,955.922607421875,4.532092571258545,1.1289089918136597,1.1591295003890991,0.7653405666351318
125,0.9058693647384644,3.922633647918701,54.82417678833008,33.055973052978516,9.251857409253716e-05,0.01593133807182312,207.0,1835.8489990234375,1021.3864135742188,4.533195972442627,1.1300525665283203,1.160974383354187,0.7808370590209961
130,0.8883390426635742,4.0537519454956055,58.465110778808594,35.17915344238281,9.168445831164718e-05,0.014086473733186722,203.0,1958.7623291015625,1087.971923828125,4.534360408782959,1.1312470436096191,1.1630816459655762,0.7964887022972107
135,0.8705130219459534,4.191248893737793,62.365814208984375,37.614463806152344,5.55080478079617e-05,0.012124324217438698,199.0,2088.78955078125,1161.7940673828125,4.535594940185547,1.1325390338897705,1.1654810905456543,0.8122848272323608
140,0.8521938920021057,4.3389458656311035,66.44752502441406,40.393104553222656,6.876492989249527e-05,0.009928539395332336,190.0,2226.0029296875,1247.753662109375,4.536916255950928,1.133927345275879,1.1682038307189941,0.8282142877578735
145,0.8343117237091064,4.501638412475586,70.77212524414062,43.46345520019531,0.00011135940439999104,0.00756441242992878,203.0,2370.66015625,1340.359619140625,4.538333415985107,1.1354541778564453,1.1712952852249146,0.8441285490989685
150,0.8167766332626343,4.66182279586792,75.56996154785156,46.95421600341797,0.00015176215674728155,0.009204594418406487,196.0,2531.739501953125,1450.518798828125,4.539819717407227,1.1371474266052246,1.174736738204956,0.859901487827301
155,0.7995156645774841,4.836243629455566,80.33135986328125,50.92530059814453,0.00018540272139944136,0.005834408104419708,199.0,2693.040771484375,1564.12060546875,4.541388988494873,1.1389281749725342,1.1785563230514526,0.875528872013092
160,0.7832728624343872,5.024233341217041,85.07794952392578,54.59362030029297,0.00013300363207235932,0.0004936009645462036,194.0,2849.975830078125,1678.2164306640625,4.543019771575928,1.1408462524414062,1.182756781578064,0.8908129334449768
165,0.7677066922187805,5.201564311981201,90.66307067871094,58.279518127441406,0.00010668754111975431,0.0025311652570962906,202.0,3039.112060546875,1801.9873046875,4.544683933258057,1.1429126262664795,1.187259554862976,0.9057095050811768
170,0.7529982328414917,5.390506744384766,95.01634979248047,62.01204299926758,4.52095118816942e-05,0.004464680328965187,196.0,3182.525634765625,1917.1544189453125,4.546385765075684,1.1450140476226807,1.1920193433761597,0.9202024936676025
175,0.7390608191490173,5.580653190612793,99.92396545410156,65.98162078857422,8.639373118057847e-05,0.006650536321103573,195.0,3346.4912109375,2039.1094970703125,4.54811954498291,1.1471816301345825,1.1969858407974243,0.9342449903488159
180,0.7260593771934509,5.776054382324219,105.76932525634766,72.62906646728516,0.000286547583527863,0.006569174118340015,197.0,3538.638671875,2243.157958984375,4.549880504608154,1.1494309902191162,1.2021180391311646,0.9477574825286865
185,0.7137726545333862,5.956833839416504,110.53290557861328,76.58863067626953,4.9706955906003714e-05,0.008757599629461765,194.0,3700.137451171875,2371.828125,4.5516510009765625,1.151644229888916,1.2073079347610474,0.9606820344924927
190,0.7026410102844238,6.139991760253906,115.66881561279297,80.47284698486328,6.627777474932373e-05,0.009699610993266106,197.0,3870.974853515625,2492.100830078125,4.553462505340576,1.1538618803024292,1.212519884109497,0.9730528593063354
195,0.6924237012863159,6.320231914520264,120.39225769042969,84.26071166992188,3.3181277103722095e-07,0.011223183944821358,197.0,4031.09326171875,2605.69482421875,4.5552897453308105,1.1560592651367188,1.2177058458328247,0.984817624092102
200,0.6831151247024536,6.495809078216553,124.95681762695312,88.0566635131836,5.719729233533144e-05,0.013041102327406406,196.0,4184.6640625,2728.4501953125,4.557114601135254,1.1581920385360718,1.2227848768234253,0.9959428310394287
205,0.6746801733970642,6.663369178771973,129.43209838867188,91.7386245727539,4.058092599734664e-07,0.014588141813874245,192.0,4331.2294921875,2837.58837890625,4.558938026428223,1.1602510213851929,1.2277143001556396,1.006420373916626
210,0.6670187711715698,6.825137138366699,133.6151123046875,95.28876495361328,4.5928769395686686e-05,0.016122940927743912,198.0,4472.189453125,2949.501220703125,4.56076717376709,1.1622260808944702,1.2324767112731934,1.0162603855133057
215,0.6600995659828186,6.979572296142578,137.69680786132812,98.78592681884766,1.6916616004891694e-05,0.017465755343437195,205.0,4607.47607421875,3058.76611328125,4.562602996826172,1.1641117334365845,1.2370338439941406,1.0254700183868408
220,0.6538890600204468,7.124972820281982,141.52212524414062,102.06587219238281,2.246831718366593e-05,0.018789205700159073,203.0,4734.15625,3162.8251953125,4.564441204071045,1.1658847332000732,1.241362452507019,1.0340687036514282
225,0.6482444405555725,7.266966819763184,145.22906494140625,105.40121459960938,5.034264177083969e-06,0.020001845434308052,200.0,4862.2734375,3265.46728515625,4.566273212432861,1.1675469875335693,1.2454720735549927,1.0420914888381958
230,0.6432192325592041,7.398227691650391,148.72860717773438,108.38546752929688,1.5234225429594517e-05,0.02114158868789673,203.0,4975.185546875,3356.48193359375,4.56810188293457,1.1690975427627563,1.249346375465393,1.0495513677597046
235,0.6388402581214905,7.517457485198975,152.02992248535156,111.3109130859375,3.777717938646674e-05,0.022225426509976387,196.0,5083.82470703125,3438.899658203125,4.569926738739014,1.1705392599105835,1.2529851198196411,1.0564756393432617
240,0.6349473595619202,7.625049114227295,155.14019775390625,114.01187133789062,2.501319977454841e-05,0.023220308125019073,193.0,5187.7353515625,3524.396240234375,4.571742534637451,1.1718906164169312,1.256425142288208,1.0629061460494995
245,0.6314606666564941,7.72337532043457,157.98538208007812,116.64093780517578,2.021214459091425e-05,0.024109642952680588,190.0,5283.7978515625,3604.2978515625,4.573543071746826,1.173153042793274,1.2596757411956787,1.0688804388046265
250,0.6283109188079834,7.813478946685791,160.75820922851562,119.03955078125,4.278089909348637e-05,0.024951251223683357,195.0,5374.55712890625,3680.3388671875,4.575324058532715,1.1743075847625732,1.2627289295196533,1.0744287967681885
255,0.625455915927887,7.892965316772461,163.32940673828125,121.30455780029297,3.6413781344890594e-05,0.025497177615761757,192.0,5460.50927734375,3747.257080078125,4.577086448669434,1.1753666400909424,1.2655855417251587,1.0795795917510986
260,0.6228393912315369,7.967004776000977,165.644775390625,122.93397521972656,5.6287157349288464e-05,0.026144687086343765,191.0,5538.65283203125,3802.14697265625,4.57883358001709,1.1763378381729126,1.2682920694351196,1.0843709707260132
265,0.620425820350647,8.035537719726562,167.8775177001953,124.90277862548828,9.343493729829788e-06,0.026856033131480217,194.0,5612.90185546875,3842.826416015625,4.580558776855469,1.1772186756134033,1.2708089351654053,1.0888198614120483
270,0.618220329284668,8.095516204833984,169.97994995117188,126.54005432128906,7.99150438979268e-06,0.02733694203197956,193.0,5683.31201171875,3901.02099609375,4.582273960113525,1.1780160665512085,1.2731660604476929,1.0929570198059082
275,0.6162408590316772,8.148758888244629,171.9661865234375,128.4024658203125,1.0205818398389965e-05,0.027902474626898766,190.0,5746.78515625,3956.82666015625,4.583971977233887,1.1787477731704712,1.2753740549087524,1.096817135810852
280,0.6144285798072815,8.199602127075195,173.82421875,130.0079803466797,3.346073935972527e-05,0.0284663587808609,195.0,5808.38427734375,4009.654296875,4.585665225982666,1.1794453859329224,1.2774707078933716,1.1004278659820557
285,0.6127400398254395,8.240365028381348,175.56494140625,131.57379150390625,2.1800115064252168e-05,0.028820455074310303,195.0,5866.05908203125,4059.426513671875,4.587341785430908,1.18008291721344,1.2794415950775146,1.1037988662719727
290,0.6111481189727783,8.284858703613281,177.21238708496094,133.2142791748047,0.00010998779907822609,0.029710007831454277,198.0,5920.48828125,4106.845703125,4.589017868041992,1.1806771755218506,1.281308889389038,1.1069637537002563
295,0.609635591506958,8.317281723022461,178.72647094726562,134.54183959960938,0.00017636694246903062,0.02947324328124523,191.0,5970.67236328125,4151.5556640625,4.590676307678223,1.1812093257904053,1.283043384552002,1.1099302768707275
300,0.6081833839416504,8.347928047180176,180.21978759765625,136.0245361328125,0.00023463890829589218,0.030617835000157356,189.0,6019.173828125,4196.2822265625,4.5923261642456055,1.1816846132278442,1.284715175628662,1.1127349138259888
305,0.6067962646484375,8.377180099487305,181.51658630371094,137.23580932617188,0.0002549723722040653,0.030122386291623116,194.0,6066.35693359375,4236.46337890625,4.593968391418457,1.182134985923767,1.2862796783447266,1.115386962890625
310,0.6054614782333374,8.39749526977539,182.88189697265625,138.57525634765625,0.00027628414682112634,0.03138964995741844,188.0,6109.4970703125,4275.091796875,4.595598220825195,1.1825437545776367,1.2877988815307617,1.1179105043411255
315,0.6041675806045532,8.42112922668457,184.06295776367188,139.71287536621094,0.0002886112779378891,0.030782442539930344,192.0,6149.986328125,4315.7626953125,4.597221374511719,1.1829205751419067,1.2892094850540161,1.1203128099441528
320,0.6029192805290222,8.434060096740723,185.17233276367188,140.9247589111328,0.0003490433155093342,0.032215092331171036,191.0,6188.61962890625,4351.845703125,4.598839282989502,1.1832642555236816,1.290594220161438,1.1226153373718262
325,0.6017040014266968,8.455133438110352,186.3067626953125,141.8832244873047,0.00042479592957533896,0.03102141246199608,193.0,6225.1171875,4386.00048828125,4.600454330444336,1.18359375,1.291884183883667,1.1248266696929932
330,0.6005263328552246,8.45833969116211,187.39010620117188,143.15496826171875,0.0005407001590356231,0.03310735523700714,193.0,6260.3134765625,4419.64453125,4.602061748504639,1.1838805675506592,1.2931721210479736,1.1269611120224
335,0.5993791818618774,8.482870101928711,188.38275146484375,144.02420043945312,0.0006725091370753944,0.03110387548804283,193.0,6296.0859375,4451.6962890625,4.603675365447998,1.1841639280319214,1.2943497896194458,1.1290256977081299
340,0.598247230052948,8.475019454956055,189.40682983398438,145.2246856689453,0.0008049327880144119,0.03401250019669533,185.0,6325.4169921875,4482.7744140625,4.605279922485352,1.1844103336334229,1.2955741882324219,1.1310324668884277
345,0.5971401333808899,8.50171184539795,190.33460998535156,145.94503784179688,0.0009585266234353185,0.030973050743341446,195.0,6359.23291015625,4512.7216796875,4.606894016265869,1.184666633605957,1.2966854572296143,1.1329878568649292
350,0.5960533618927002,8.484622955322266,191.30633544921875,147.2163543701172,0.0011562247527763247,0.035069290548563004,189.0,6388.27001953125,4542.88330078125,4.6084885597229,1.1848877668380737,1.2978824377059937,1.134900450706482
355,0.5949766039848328,8.520001411437988,192.21282958984375,147.95167541503906,0.001350032864138484,0.030768463388085365,199.0,6420.95751953125,4580.169921875,4.610095977783203,1.1851297616958618,1.2989246845245361,1.1367714405059814
360,0.5939237475395203,8.487563133239746,193.13143920898438,149.1826934814453,0.0016227891901507974,0.03638144209980965,190.0,6446.0458984375,4601.9453125,4.6116743087768555,1.18532133102417,1.3000937700271606,1.1386078596115112
365,0.5929038524627686,8.53169059753418,193.93035888671875,149.57920837402344,0.002035189885646105,0.029673028737306595,192.0,6475.8603515625,4620.22216796875,4.6132707595825195,1.1855409145355225,1.3010585308074951,1.1404141187667847
370,0.5919387340545654,8.475805282592773,195.01463317871094,151.1053009033203,0.0026297844015061855,0.0385570153594017,186.0,6498.26611328125,4660.42626953125,4.614825248718262,1.185706377029419,1.3022301197052002,1.142193078994751
375,0.5909920334815979,8.556769371032715,195.44821166992188,151.32455444335938,0.003316141664981842,0.027966555207967758,187.0,6528.65087890625,4677.099609375,4.616426467895508,1.1859275102615356,1.3030904531478882,1.143945336341858
380,0.5901190638542175,8.448637962341309,196.68443298339844,152.94784545898438,0.004115675576031208,0.04142928868532181,181.0,6582.2333984375,4730.9384765625,4.617948055267334,1.1860624551773071,1.3042800426483154,1.1456599235534668
385,0.5893153548240662,8.587807655334473,196.64828491210938,152.85873413085938,0.005042240023612976,0.025333266705274582,187.0,6544.7099609375,4753.771484375,4.6195597648620605,1.1862963438034058,1.3050434589385986,1.1473753452301025
390,0.5887351036071777,8.404133796691895,198.22962951660156,154.6953887939453,0.006284952163696289,0.045841462910175323,184.0,6633.57666015625,4794.0400390625,4.621025562286377,1.1863951683044434,1.3062869310379028,1.149018406867981
395,0.5883787870407104,8.645573616027832,197.81735229492188,154.35865783691406,0.00790342129766941,0.020222514867782593,179.0,6605.236328125,4790.93701171875,4.62265682220459,1.1866402626037598,1.3068839311599731,1.1506807804107666
400,0.588593065738678,8.322532653808594,199.57754516601562,156.30409240722656,0.01009669154882431,0.05335855484008789,177.0,6681.203125,4849.908203125,4.624022006988525,1.1866990327835083,1.308206558227539,1.1521819829940796
405,0.5894371867179871,8.759087562561035,198.568359375,155.17079162597656,0.012879480607807636,0.011395514011383057,183.0,6640.38720703125,4821.50146484375,4.625692844390869,1.187008261680603,1.3085212707519531,1.1537138223648071
410,0.5911494493484497,8.181390762329102,200.58636474609375,157.60707092285156,0.016210418194532394,0.06457991153001785,176.0,6714.99609375,4879.82080078125,4.626857757568359,1.1870355606079102,1.3099205493927002,1.1548765897750854
415,0.5940560698509216,8.912884712219238,198.1407470703125,155.28021240234375,0.01996634528040886,9.626336395740509e-05,179.0,6575.9755859375,4838.1123046875,4.628556251525879,1.1874275207519531,1.309756875038147,1.1561051607131958
420,0.5974342226982117,8.027445793151855,200.65032958984375,158.04815673828125,0.0235206987708807,0.07629009336233139,165.0,6706.8935546875,4902.54296875,4.6294264793396,1.187487006187439,1.3111763000488281,1.1567085981369019
425,0.598030686378479,8.96815013885498,197.0411834716797,155.64102172851562,0.025648269802331924,0.005607277154922485,181.0,6530.42724609375,4840.7685546875,4.631076812744141,1.1879329681396484,1.3105708360671997,1.1575909852981567
430,0.5973321199417114,7.9847259521484375,198.15127563476562,158.5259246826172,0.02630983479321003,0.08166418224573135,176.0,6615.45361328125,4924.54833984375,4.631836414337158,1.1881338357925415,1.3120524883270264,1.158082127571106
435,0.5962806940078735,8.915761947631836,197.3177490234375,156.4375457763672,0.0262981615960598,0.005223605781793594,183.0,6558.62890625,4872.17578125,4.633470058441162,1.1886190176010132,1.3115209341049194,1.1590725183486938
440,0.5940360426902771,7.991677761077881,198.01339721679688,159.41795349121094,0.025640781968832016,0.08004648238420486,177.0,6603.6796875,4952.20361328125,4.634272575378418,1.1889760494232178,1.3131283521652222,1.1597791910171509
445,0.5916082262992859,8.823735237121582,197.53225708007812,157.5802764892578,0.024413058534264565,0.0007796101272106171,180.0,6553.322265625,4905.59765625,4.63589334487915,1.1894441843032837,1.3128410577774048,1.1610158681869507
450,0.5879437327384949,8.037537574768066,197.75189208984375,160.65391540527344,0.022715402767062187,0.07513809204101562,170.0,6588.3955078125,5008.2548828125,4.636847972869873,1.1899573802947998,1.3145827054977417,1.162135124206543
455,0.5866420269012451,8.784180641174316,196.779541015625,158.8440399169922,0.022336900234222412,0.0010059904307126999,180.0,6547.0634765625,4967.41455078125,4.6385040283203125,1.1905105113983154,1.3146510124206543,1.1637616157531738
460,0.5877721905708313,7.977099895477295,193.68649291992188,160.44195556640625,0.023206230252981186,0.08274805545806885,176.0,6442.6162109375,5019.19677734375,4.639421463012695,1.1912171840667725,1.3164682388305664,1.164920449256897
465,0.5845466256141663,8.712265968322754,196.7048797607422,159.96266174316406,0.02297370694577694,0.004066018387675285,178.0,6511.51904296875,4986.40576171875,4.641017436981201,1.1916829347610474,1.3164424896240234,1.166451334953308
470,0.5812607407569885,8.087151527404785,196.62213134765625,162.8217315673828,0.020554861053824425,0.07453633844852448,175.0,6526.29833984375,5091.44140625,4.64207124710083,1.1923922300338745,1.3182919025421143,1.1678954362869263
475,0.5802316069602966,8.676445960998535,198.2035369873047,161.66990661621094,0.019674256443977356,0.007148081436753273,182.0,6577.017578125,5058.93994140625,4.643653869628906,1.1927894353866577,1.3184798955917358,1.1695646047592163
480,0.5796028971672058,8.07823371887207,197.94525146484375,164.2217559814453,0.01985546015202999,0.07553756237030029,183.0,6565.076171875,5138.5009765625,4.644739151000977,1.1935073137283325,1.3202810287475586,1.1710025072097778
485,0.580310583114624,8.705109596252441,198.89833068847656,162.90487670898438,0.020801812410354614,0.004590323194861412,178.0,6611.21826171875,5087.291015625,4.6463165283203125,1.1938174962997437,1.3203346729278564,1.172542691230774
490,0.5805505514144897,8.048171043395996,198.09359741210938,165.31045532226562,0.022008465602993965,0.08095640689134598,178.0,6573.31787109375,5192.064453125,4.647331714630127,1.1945936679840088,1.3221113681793213,1.1737802028656006
495,0.5817922353744507,8.728659629821777,199.3732147216797,163.47181701660156,0.02349853515625,0.00018732808530330658,187.0,6635.6923828125,5105.9775390625,4.648860454559326,1.1948165893554688,1.321901559829712,1.175094723701477
500,0.5833021998405457,8.011322021484375,198.24014282226562,166.36048889160156,0.025372648611664772,0.08922116458415985,179.0,6561.2470703125,5193.6103515625,4.649776935577393,1.195704698562622,1.3236876726150513,1.1760767698287964
505,0.5881601572036743,8.764805793762207,198.89712524414062,162.0775604248047,0.028373219072818756,0.011518940329551697,188.0,6574.7666015625,5058.29443359375,4.651185512542725,1.1958422660827637,1.3229858875274658,1.1769417524337769
510,0.59051114320755,7.886141300201416,195.54803466796875,164.37210083007812,0.030951909720897675,0.09809494018554688,180.0,6482.71875,5160.046875,4.651885032653809,1.1969358921051025,1.3246872425079346,1.1773626804351807
515,0.5889039635658264,8.782102584838867,198.53631591796875,160.74278259277344,0.03138322755694389,0.013992385938763618,195.0,6585.67626953125,5007.4580078125,4.65328311920166,1.1970144510269165,1.3237608671188354,1.1780797243118286
520,0.5846946239471436,7.851706027984619,195.18798828125,162.96839904785156,0.029823537915945053,0.08992282301187515,185.0,6487.05029296875,5116.2275390625,4.653967380523682,1.1982289552688599,1.3255667686462402,1.1787339448928833
525,0.5821372270584106,8.708093643188477,199.04220581054688,161.7456512451172,0.02823486551642418,0.00845036469399929,191.0,6610.9345703125,5038.44677734375,4.655434608459473,1.198367714881897,1.3251107931137085,1.179892897605896
530,0.5784446001052856,7.894389629364014,196.3524169921875,164.19398498535156,0.026455648243427277,0.084304079413414,181.0,6521.64599609375,5151.38232421875,4.656260013580322,1.1996186971664429,1.327030062675476,1.1809500455856323
535,0.5754305720329285,8.605550765991211,199.75975036621094,163.03912353515625,0.024559851735830307,0.001855757087469101,183.0,6663.6298828125,5082.1748046875,4.657754898071289,1.1998275518417358,1.326954960823059,1.1824384927749634
540,0.5718560814857483,7.94317626953125,198.14019775390625,165.9209442138672,0.022744476795196533,0.07794533669948578,180.0,6558.58837890625,5221.81640625,4.658743858337402,1.20110023021698,1.3289581537246704,1.1839148998260498
545,0.5726807713508606,8.637285232543945,200.5132598876953,164.4823455810547,0.02314314804971218,0.003078129142522812,188.0,6619.90771484375,5123.1181640625,4.660274028778076,1.201339602470398,1.3290501832962036,1.1856156587600708
550,0.576395571231842,7.82530403137207,196.05877685546875,165.61367797851562,0.02584998682141304,0.0907135158777237,182.0,6462.59033203125,5207.3603515625,4.661103248596191,1.2028082609176636,1.3309962749481201,1.1867619752883911
555,0.5811335444450378,8.682910919189453,199.50497436523438,165.03546142578125,0.029484769329428673,0.012095613405108452,181.0,6610.67724609375,5156.18701171875,4.662522792816162,1.2028300762176514,1.3304005861282349,1.187854528427124
560,0.5791381597518921,7.849556922912598,194.47714233398438,164.69801330566406,0.030090300366282463,0.09641630202531815,184.0,6394.70556640625,5207.25439453125,4.663223743438721,1.2044401168823242,1.3323248624801636,1.1886204481124878
565,0.5790171027183533,8.607827186584473,199.81961059570312,165.77249145507812,0.030488310381770134,0.011407338082790375,182.0,6620.42529296875,5182.9619140625,4.66452169418335,1.2044256925582886,1.3316348791122437,1.189572811126709
570,0.576957106590271,7.8558030128479,195.10389709472656,165.41510009765625,0.029892325401306152,0.09579247236251831,187.0,6424.66943359375,5237.57763671875,4.665272235870361,1.2060555219650269,1.333638072013855,1.190434455871582
575,0.5770812630653381,8.578563690185547,200.03350830078125,166.44561767578125,0.030081231147050858,0.01050451397895813,178.0,6626.33349609375,5206.73779296875,4.666556358337402,1.2060202360153198,1.333013653755188,1.1914210319519043
580,0.5756064653396606,7.850335597991943,195.99388122558594,166.49505615234375,0.02972133830189705,0.0969301164150238,185.0,6439.27099609375,5289.5244140625,4.667313575744629,1.207690954208374,1.3350324630737305,1.1923032999038696
585,0.5765213966369629,8.549338340759277,200.3201446533203,167.21649169921875,0.030525946989655495,0.0113484226167202,179.0,6631.259765625,5233.15869140625,4.668566703796387,1.2076202630996704,1.3343570232391357,1.1932380199432373
590,0.5759302973747253,7.833101749420166,195.72064208984375,166.3631134033203,0.030704135075211525,0.09899532794952393,180.0,6412.60498046875,5286.73583984375,4.669304370880127,1.2093695402145386,1.3363884687423706,1.1940505504608154
595,0.5775951743125916,8.53670883178711,200.2561492919922,167.79159545898438,0.03188464418053627,0.01332126371562481,184.0,6613.91162109375,5253.17431640625,4.670504093170166,1.2092546224594116,1.3355982303619385,1.1948394775390625
600,0.5772960186004639,7.81219482421875,195.76052856445312,166.47544860839844,0.03213582932949066,0.10296402126550674,184.0,6375.84912109375,5280.8857421875,4.671188831329346,1.2111176252365112,1.3376357555389404,1.195497751235962
605,0.5790351033210754,8.50037670135498,200.15328979492188,168.20733642578125,0.03359529748558998,0.015544399619102478,181.0,6606.05029296875,5268.9912109375,4.672313213348389,1.2109620571136475,1.3366776704788208,1.1960973739624023
610,0.5781100392341614,7.811251640319824,194.9623260498047,165.81288146972656,0.033639054745435715,0.10486161708831787,175.0,6361.02099609375,5270.25146484375,4.672972202301025,1.212902545928955,1.338749647140503,1.19666588306427
615,0.5791069865226746,8.472796440124512,199.8560028076172,168.50030517578125,0.034448713064193726,0.016023768112063408,184.0,6593.9619140625,5281.4267578125,4.674037456512451,1.2127434015274048,1.3377432823181152,1.1971756219863892
620,0.5772371888160706,7.812445163726807,195.44976806640625,166.32711791992188,0.033917125314474106,0.10574457794427872,177.0,6348.09521484375,5280.673828125,4.674690246582031,1.214745044708252,1.339847445487976,1.197744369506836
625,0.5774835348129272,8.42923355102539,199.70645141601562,168.80795288085938,0.03443574160337448,0.015393642708659172,182.0,6582.1845703125,5293.48779296875,4.675724029541016,1.2145971059799194,1.3388631343841553,1.1982682943344116
630,0.5755218267440796,7.813327312469482,195.41876220703125,166.41319274902344,0.03381246328353882,0.10513047873973846,168.0,6369.39794921875,5300.28564453125,4.67639684677124,1.2166244983673096,1.341003179550171,1.198911428451538
635,0.575684130191803,8.399901390075684,199.48423767089844,169.1236114501953,0.03409995883703232,0.0142632145434618,182.0,6565.662109375,5305.92822265625,4.677412033081055,1.216482400894165,1.3400757312774658,1.199478268623352
