epoch,train_loss,gen_mse,sharpness,sharpness_2,proj_step,proj_cum,linear_regions,eig_1,eig_2,spec_1,spec_2,spec_3,spec_4
115,0.5715731978416443,4.948144912719727,47.73688888549805,39.16074752807617,0.08614995330572128,0.13602185249328613,393.0,1577.5147705078125,1127.0609130859375,6.648270606994629,1.3928132057189941,1.29491126537323,1.1623023748397827
120,0.5640731453895569,4.686602592468262,35.64893341064453,29.160367965698242,0.10246068984270096,0.08609052002429962,401.0,1148.4267578125,914.3794555664062,6.648672103881836,1.402292013168335,1.2997145652770996,1.1643474102020264
125,0.5996295809745789,4.739798069000244,42.44435501098633,37.15129852294922,0.11039493978023529,0.16315636038780212,388.0,1351.632568359375,1111.092529296875,6.6487298011779785,1.4099756479263306,1.3059158325195312,1.1734304428100586
130,0.5751755833625793,4.150570869445801,33.300758361816406,28.677762985229492,0.09165741503238678,0.06876391172409058,388.0,1080.035400390625,940.76708984375,6.647676944732666,1.4186760187149048,1.3098455667495728,1.1733758449554443
135,0.5708727240562439,5.071330547332764,47.940006256103516,40.19057846069336,0.08124920725822449,0.1537533849477768,378.0,1570.3524169921875,1151.5694580078125,6.649991035461426,1.4257303476333618,1.3155323266983032,1.1854264736175537
140,0.5353564620018005,4.899099349975586,36.119834899902344,30.592126846313477,0.09380530565977097,0.05532713234424591,392.0,1139.17236328125,970.4935302734375,6.650287628173828,1.4336739778518677,1.319181203842163,1.1875618696212769
145,0.6013593673706055,5.069075107574463,40.50619888305664,30.495216369628906,0.07886883616447449,0.16001112759113312,394.0,1157.0736083984375,997.1602172851562,6.650641441345215,1.4409676790237427,1.3230772018432617,1.1916489601135254
150,0.553074061870575,5.042067527770996,36.37511444091797,30.263904571533203,0.11556880176067352,0.09267149865627289,403.0,1169.9451904296875,934.3735961914062,6.650934219360352,1.4485565423965454,1.326691746711731,1.1951748132705688
155,0.5668454766273499,4.733964920043945,44.656639099121094,34.78952407836914,0.11041809618473053,0.13577303290367126,404.0,1476.5662841796875,1042.1102294921875,6.649349689483643,1.4552726745605469,1.3305071592330933,1.199000597000122
160,0.5528887510299683,4.599279403686523,34.191856384277344,29.491382598876953,0.09706506133079529,0.10874335467815399,393.0,1105.88818359375,956.7161865234375,6.649341106414795,1.4627466201782227,1.3332197666168213,1.1998761892318726
165,0.536238968372345,5.105440616607666,43.68435287475586,37.65612030029297,0.08948730677366257,0.12804731726646423,393.0,1397.3731689453125,1102.750244140625,6.649871349334717,1.4692656993865967,1.3375277519226074,1.2072222232818604
170,0.5629737377166748,4.452664375305176,31.130523681640625,26.56195068359375,0.08203618973493576,0.08262186497449875,388.0,1021.0333862304688,879.2474975585938,6.648441791534424,1.4768495559692383,1.3387962579727173,1.204033374786377
175,0.5622876286506653,5.1314263343811035,42.739017486572266,37.483009338378906,0.09382855892181396,0.15702876448631287,387.0,1333.8594970703125,1084.8116455078125,6.649521350860596,1.4830987453460693,1.3432857990264893,1.2133270502090454
180,0.531299352645874,4.8940606117248535,33.58777618408203,29.153186798095703,0.10327386856079102,0.09681978821754456,374.0,1076.0872802734375,940.2073974609375,6.649112701416016,1.4903905391693115,1.3453190326690674,1.2140103578567505
185,0.5415544509887695,5.268304824829102,41.63286590576172,36.61314392089844,0.09486504644155502,0.14638683199882507,383.0,1305.9443359375,1057.3095703125,6.649448871612549,1.4962265491485596,1.348812222480774,1.2200371026992798
190,0.5391371250152588,4.887415409088135,33.551185607910156,29.22968864440918,0.09834115207195282,0.09760474413633347,389.0,1074.2847900390625,929.1460571289062,6.648355960845947,1.504015564918518,1.3503649234771729,1.219017505645752
195,0.5523773431777954,5.110140800476074,40.85133361816406,36.266822814941406,0.10075865685939789,0.16331002116203308,392.0,1277.18017578125,1082.0955810546875,6.647843837738037,1.510240077972412,1.3542076349258423,1.2254445552825928
200,0.5433259606361389,4.864200115203857,33.39883041381836,26.824575424194336,0.09351859986782074,0.11515076458454132,383.0,1054.378173828125,860.9210815429688,6.647388458251953,1.5171226263046265,1.3549357652664185,1.2244337797164917
205,0.5190489888191223,5.3315887451171875,41.32242965698242,36.31356430053711,0.09543293714523315,0.13453927636146545,393.0,1345.365234375,1069.7052001953125,6.647641658782959,1.5226001739501953,1.3586760759353638,1.2322418689727783
210,0.5379520058631897,4.826521873474121,33.577919006347656,28.544038772583008,0.08539509773254395,0.11495620757341385,389.0,1097.93115234375,945.2459716796875,6.6460490226745605,1.5299975872039795,1.3593765497207642,1.2296732664108276
215,0.5470011830329895,5.1131744384765625,37.876380920410156,32.09871292114258,0.0908636748790741,0.158784419298172,392.0,1139.83935546875,1006.6122436523438,6.645880222320557,1.5359636545181274,1.3624284267425537,1.2354609966278076
220,0.5244594812393188,5.317377090454102,36.76091766357422,30.42203140258789,0.09873920679092407,0.13648049533367157,385.0,1142.666259765625,984.3971557617188,6.646544456481934,1.542370319366455,1.3644137382507324,1.238957166671753
225,0.5136166214942932,5.34467887878418,39.14247131347656,34.80755615234375,0.09765161573886871,0.14243903756141663,390.0,1227.5701904296875,1037.7547607421875,6.64586067199707,1.5475934743881226,1.3668172359466553,1.2435302734375
230,0.5353327989578247,5.275700092315674,34.22269058227539,29.234718322753906,0.093173548579216,0.13961756229400635,386.0,1075.6614990234375,943.1995239257812,6.6455979347229,1.5546296834945679,1.3675283193588257,1.2435792684555054
235,0.5173226594924927,5.356290817260742,40.21879577636719,35.81639099121094,0.11032035201787949,0.1669379472732544,389.0,1293.9578857421875,1079.2626953125,6.644579887390137,1.559814214706421,1.3709449768066406,1.2502673864364624
240,0.5279791355133057,4.928537845611572,31.907926559448242,27.559019088745117,0.08831342309713364,0.09794013202190399,394.0,1055.0535888671875,910.7611694335938,6.643039226531982,1.5666265487670898,1.3706520795822144,1.2471925020217896
245,0.5340082049369812,5.3115234375,40.143795013427734,35.121788024902344,0.09659361839294434,0.18841224908828735,392.0,1203.6495361328125,1068.5682373046875,6.642932415008545,1.5722591876983643,1.374548316001892,1.2543487548828125
250,0.5029877424240112,5.236075401306152,33.56558609008789,29.321054458618164,0.09592822939157486,0.08658620715141296,385.0,1089.6904296875,933.9472045898438,6.642487525939941,1.5786203145980835,1.3745349645614624,1.2548786401748657
255,0.5470739006996155,5.340537071228027,38.83422088623047,30.473995208740234,0.07645280659198761,0.1717528998851776,387.0,1135.26708984375,966.4177856445312,6.641573905944824,1.584424614906311,1.3767808675765991,1.2584210634231567
260,0.5075700879096985,5.529630184173584,36.40992736816406,29.664188385009766,0.09811617434024811,0.13378088176250458,390.0,1122.6624755859375,925.7814331054688,6.641910076141357,1.590867519378662,1.3782691955566406,1.2620322704315186
265,0.5135456919670105,5.519189834594727,38.732852935791016,34.3677864074707,0.09558115154504776,0.16993984580039978,388.0,1185.42529296875,1036.0469970703125,6.64089298248291,1.5959818363189697,1.37998628616333,1.2660096883773804
270,0.5241732597351074,5.205390930175781,33.232505798339844,27.516263961791992,0.09496665745973587,0.15114393830299377,391.0,1044.3101806640625,902.9800415039062,6.63962984085083,1.6033512353897095,1.3801836967468262,1.265247106552124
275,0.5076438784599304,5.4029221534729,38.03382873535156,33.77396774291992,0.10808296501636505,0.17096000909805298,392.0,1178.8953857421875,1030.817138671875,6.638676643371582,1.6084917783737183,1.3830204010009766,1.2714909315109253
280,0.510837197303772,5.23920202255249,33.58073425292969,28.17505645751953,0.08675657212734222,0.1169956773519516,395.0,1106.7918701171875,938.1651000976562,6.637898921966553,1.6150916814804077,1.3831381797790527,1.2717357873916626
285,0.5247971415519714,5.429446697235107,39.02730941772461,32.75444030761719,0.09071876108646393,0.1851409673690796,385.0,1156.881591796875,1021.4868774414062,6.6371169090271,1.6203718185424805,1.3856959342956543,1.2772555351257324
290,0.5030924081802368,5.377481460571289,34.41543960571289,28.052892684936523,0.09506530314683914,0.1254734992980957,376.0,1096.790771484375,909.6798095703125,6.636692047119141,1.627001166343689,1.3860464096069336,1.2783292531967163
295,0.5201616287231445,5.594635963439941,39.551368713378906,32.34101104736328,0.0880693793296814,0.18213097751140594,386.0,1152.694091796875,1007.607421875,6.6357035636901855,1.632098913192749,1.3885122537612915,1.283332109451294
300,0.5069933533668518,5.464115142822266,33.99897766113281,27.408538818359375,0.09206800907850266,0.13404399156570435,389.0,1082.71337890625,883.0159912109375,6.635101795196533,1.6387944221496582,1.3883860111236572,1.2838208675384521
305,0.5147731304168701,5.765777587890625,40.20986557006836,32.7554817199707,0.09008660912513733,0.18820929527282715,379.0,1174.362548828125,1040.1737060546875,6.634352684020996,1.6435306072235107,1.3904846906661987,1.2892152070999146
310,0.5028150081634521,5.544759750366211,33.29341506958008,27.768768310546875,0.0944276750087738,0.13170400261878967,397.0,1046.9608154296875,893.9037475585938,6.633364200592041,1.6506824493408203,1.390557885169983,1.2899523973464966
315,0.50539630651474,5.697251319885254,38.86969757080078,33.30936813354492,0.09435242414474487,0.18778976798057556,376.0,1163.8148193359375,1033.5213623046875,6.632329940795898,1.6555989980697632,1.3929706811904907,1.2959022521972656
320,0.5058183073997498,5.428834438323975,33.464195251464844,27.25484275817871,0.09043655544519424,0.13235820829868317,382.0,1079.666259765625,910.0576171875,6.630936145782471,1.6626594066619873,1.3925700187683105,1.2954541444778442
325,0.5073582530021667,5.664134502410889,39.461483001708984,32.92403030395508,0.0941394567489624,0.19157996773719788,399.0,1167.03271484375,1031.587646484375,6.6300201416015625,1.66775643825531,1.3952922821044922,1.3018749952316284
330,0.4947461187839508,5.515866756439209,34.39645767211914,27.246423721313477,0.0902174860239029,0.12835100293159485,384.0,1112.9510498046875,902.6276245117188,6.628926753997803,1.674773097038269,1.3950914144515991,1.302414059638977
335,0.5166721343994141,5.694604873657227,39.11091995239258,31.377513885498047,0.08986976742744446,0.19096219539642334,390.0,1142.8011474609375,991.41064453125,6.627980709075928,1.679850459098816,1.3970929384231567,1.3076421022415161
340,0.49249690771102905,5.640832901000977,34.14570999145508,27.60259437561035,0.09708060324192047,0.13894078135490417,387.0,1097.449951171875,917.8799438476562,6.62708854675293,1.68708336353302,1.39738130569458,1.3093137741088867
345,0.5045254826545715,5.816699504852295,39.003570556640625,31.344783782958984,0.08902373164892197,0.18891535699367523,398.0,1140.35546875,992.479248046875,6.626013278961182,1.6921486854553223,1.3993042707443237,1.3145519495010376
350,0.5017408132553101,5.728051662445068,33.72214889526367,26.851411819458008,0.09441341459751129,0.14830157160758972,397.0,1058.9671630859375,877.9005126953125,6.625102519989014,1.6995168924331665,1.3990892171859741,1.3156459331512451
355,0.49927955865859985,5.840122222900391,39.17612075805664,31.959060668945312,0.09293657541275024,0.19170492887496948,384.0,1148.1231689453125,1011.7174682617188,6.623656749725342,1.7048057317733765,1.4015581607818604,1.3213969469070435
360,0.4966302216053009,5.69457483291626,33.350372314453125,27.009231567382812,0.09369541704654694,0.14593830704689026,405.0,1066.172607421875,893.7774047851562,6.622433185577393,1.7122520208358765,1.4008724689483643,1.3219671249389648
365,0.5007558465003967,5.8376688957214355,39.788238525390625,31.393648147583008,0.09052711725234985,0.19437888264656067,401.0,1159.3848876953125,1009.1640014648438,6.620952606201172,1.7176978588104248,1.403506875038147,1.3278663158416748
370,0.4917687475681305,5.788576602935791,34.29131317138672,26.893596649169922,0.09422127157449722,0.14401748776435852,387.0,1126.1951904296875,906.6036987304688,6.6199631690979,1.7250618934631348,1.4029252529144287,1.3289415836334229
375,0.49859610199928284,5.886809825897217,39.39582061767578,31.503738403320312,0.09223752468824387,0.19864192605018616,398.0,1155.6395263671875,1016.0839233398438,6.61852502822876,1.7305943965911865,1.4055908918380737,1.334781289100647
380,0.487849622964859,5.867796421051025,36.410152435302734,26.913570404052734,0.09015223383903503,0.1483716368675232,405.0,1189.1905517578125,903.34619140625,6.617306232452393,1.7382948398590088,1.4051166772842407,1.3358687162399292
385,0.5037453174591064,5.9647111892700195,39.33854675292969,30.312541961669922,0.09237360209226608,0.20044615864753723,407.0,1147.9271240234375,986.496337890625,6.615966320037842,1.7437927722930908,1.4072978496551514,1.3415690660476685
390,0.4903812110424042,5.974496364593506,36.47273254394531,26.47429656982422,0.09362785518169403,0.15551415085792542,397.0,1168.6544189453125,901.8399658203125,6.614758014678955,1.7517035007476807,1.407074213027954,1.3431415557861328
395,0.49767759442329407,6.071235179901123,39.68762969970703,30.17662811279297,0.08994369208812714,0.19683784246444702,416.0,1154.202880859375,984.819091796875,6.613218307495117,1.7572941780090332,1.4094318151474,1.3487199544906616
400,0.4871552884578705,6.032307147979736,36.417457580566406,26.94882583618164,0.09105902910232544,0.16380324959754944,399.0,1177.604736328125,904.3911743164062,6.61208438873291,1.7652161121368408,1.4088904857635498,1.3504638671875
405,0.48903244733810425,6.128345489501953,39.32276916503906,30.42498779296875,0.09372129291296005,0.2006862312555313,393.0,1142.8011474609375,986.1017456054688,6.610540390014648,1.7707301378250122,1.4112417697906494,1.3563807010650635
410,0.4940524399280548,6.005071640014648,35.262306213378906,26.181976318359375,0.09213218092918396,0.1616896390914917,404.0,1110.052490234375,884.2538452148438,6.609017848968506,1.7788351774215698,1.4103411436080933,1.3572261333465576
415,0.48959168791770935,6.111341953277588,39.41569900512695,30.63351058959961,0.09436537325382233,0.2005399763584137,424.0,1152.388916015625,995.5778198242188,6.607311248779297,1.7844922542572021,1.4131664037704468,1.3636016845703125
420,0.48325154185295105,6.024674415588379,36.519981384277344,26.53013038635254,0.0896766260266304,0.1618850827217102,396.0,1193.364013671875,884.4146118164062,6.605801582336426,1.7927459478378296,1.4124350547790527,1.3648197650909424
425,0.4894773066043854,6.170581340789795,39.77478790283203,30.04668617248535,0.09548324346542358,0.20703275501728058,421.0,1151.651611328125,980.1832885742188,6.604424953460693,1.7982856035232544,1.41482412815094,1.3712377548217773
430,0.4860585629940033,6.133918285369873,36.02897644042969,25.718570709228516,0.09437767416238785,0.16633430123329163,408.0,1166.594970703125,874.906494140625,6.602929592132568,1.8066737651824951,1.4142638444900513,1.3726913928985596
435,0.4906412661075592,6.265377044677734,40.17389678955078,29.769079208374023,0.09393490850925446,0.20714789628982544,419.0,1153.7086181640625,975.620361328125,6.601378917694092,1.8122657537460327,1.4167793989181519,1.378862977027893
440,0.4760850965976715,6.221285820007324,36.354923248291016,26.908708572387695,0.09341781586408615,0.16847023367881775,405.0,1172.35498046875,901.9376831054688,6.599852561950684,1.8207148313522339,1.4162501096725464,1.380911111831665
445,0.4869764745235443,6.292082786560059,39.55670166015625,29.842082977294922,0.09384369105100632,0.2095044106245041,426.0,1142.2169189453125,969.3593139648438,6.598193645477295,1.826449990272522,1.4187076091766357,1.3869788646697998
450,0.4811558127403259,6.225763320922852,36.24702453613281,25.956321716308594,0.09343358129262924,0.17299014329910278,406.0,1163.248291015625,870.4058227539062,6.596481800079346,1.835099220275879,1.4180901050567627,1.3886845111846924
455,0.4824363589286804,6.3422017097473145,39.942237854003906,29.72081184387207,0.09472975134849548,0.20753927528858185,406.0,1154.4501953125,967.9677124023438,6.594793319702148,1.8408174514770508,1.4208143949508667,1.395302653312683
460,0.48080435395240784,6.255267143249512,35.81571960449219,26.29745864868164,0.0953240841627121,0.17953842878341675,404.0,1158.998291015625,881.225341796875,6.593135356903076,1.8494888544082642,1.419752597808838,1.3969870805740356
465,0.47954699397087097,6.459321975708008,40.20623779296875,29.702383041381836,0.09850402176380157,0.21379654109477997,413.0,1157.3089599609375,968.7400512695312,6.591569900512695,1.8554060459136963,1.4227792024612427,1.4038749933242798
470,0.4823276996612549,6.315762996673584,36.44676208496094,25.64792251586914,0.09246194362640381,0.18225440382957458,402.0,1149.5023193359375,854.33935546875,6.589529514312744,1.8643501996994019,1.4218382835388184,1.4052579402923584
475,0.4775618016719818,6.482547283172607,40.10699462890625,29.778791427612305,0.10011105239391327,0.21579203009605408,405.0,1143.144287109375,962.4403686523438,6.588084697723389,1.8700464963912964,1.4245964288711548,1.4123809337615967
480,0.48125454783439636,6.375668048858643,35.839908599853516,25.745014190673828,0.09514658898115158,0.18355220556259155,404.0,1162.4420166015625,869.128662109375,6.58594274520874,1.8792070150375366,1.4238444566726685,1.4140297174453735
485,0.47597619891166687,6.543998718261719,40.26339340209961,29.801128387451172,0.09971427917480469,0.21758845448493958,406.0,1157.13232421875,968.6583251953125,6.584306716918945,1.885106086730957,1.4269688129425049,1.4211806058883667
490,0.47489893436431885,6.4365973472595215,36.4383544921875,26.182876586914062,0.09423775225877762,0.18468672037124634,406.0,1173.6046142578125,877.7355346679688,6.582076549530029,1.8942639827728271,1.426100492477417,1.422704815864563
495,0.4756089150905609,6.512112140655518,39.752593994140625,29.66492462158203,0.0993150919675827,0.21963147819042206,402.0,1132.962158203125,956.6067504882812,6.580387592315674,1.9002522230148315,1.4289684295654297,1.4297157526016235
500,0.47337284684181213,6.480249404907227,36.50182342529297,26.42020034790039,0.09775190055370331,0.1916101723909378,402.0,1171.51025390625,868.2813720703125,6.578174591064453,1.9096393585205078,1.4284418821334839,1.431999921798706
505,0.47502264380455017,6.613142967224121,39.54865646362305,29.242143630981445,0.10133028030395508,0.2171473205089569,402.0,1127.5015869140625,954.3896484375,6.576560020446777,1.9155938625335693,1.431326150894165,1.4387584924697876
510,0.46821272373199463,6.615348815917969,36.73530197143555,26.80876922607422,0.09763412177562714,0.19670303165912628,407.0,1179.4449462890625,886.5999755859375,6.5745038986206055,1.9250648021697998,1.4309985637664795,1.441762089729309
515,0.4716659188270569,6.722962379455566,40.2655029296875,29.479522705078125,0.10026539862155914,0.22261087596416473,411.0,1148.38330078125,956.466552734375,6.572696685791016,1.9312816858291626,1.4342862367630005,1.4487382173538208
520,0.46942853927612305,6.649960517883301,36.93549728393555,26.411775588989258,0.09692563116550446,0.19976243376731873,417.0,1182.501708984375,876.9586791992188,6.5704216957092285,1.9407978057861328,1.4338184595108032,1.4510338306427002
525,0.465333491563797,6.721604347229004,40.045921325683594,29.77938461303711,0.10030991584062576,0.2223081886768341,402.0,1145.8924560546875,965.6851806640625,6.568471908569336,1.947064995765686,1.4372386932373047,1.458176612854004
530,0.474016398191452,6.639989376068115,36.92250061035156,26.145854949951172,0.09616614133119583,0.20351308584213257,412.0,1196.9613037109375,870.5167236328125,6.566165924072266,1.956712245941162,1.4362071752548218,1.4600763320922852
535,0.46509310603141785,6.784341812133789,39.92924880981445,29.509031295776367,0.10421974211931229,0.2240823358297348,411.0,1132.0570068359375,942.9114379882812,6.564362525939941,1.9629734754562378,1.4400049448013306,1.4676299095153809
540,0.4708229601383209,6.70754337310791,36.8760871887207,26.56761360168457,0.09881016612052917,0.209243506193161,405.0,1191.9091796875,878.2203369140625,6.5620222091674805,1.9727187156677246,1.4390522241592407,1.4696393013000488
545,0.46068111062049866,6.920497417449951,40.77644348144531,29.894317626953125,0.10513628274202347,0.22566667199134827,413.0,1154.346435546875,966.2389526367188,6.560238838195801,1.9791094064712524,1.443029761314392,1.477250099182129
550,0.46691441535949707,6.721324443817139,36.9365234375,26.48480796813965,0.0963636040687561,0.2098160833120346,410.0,1211.5684814453125,877.1217651367188,6.557523727416992,1.9888664484024048,1.4422078132629395,1.4790863990783691
555,0.4599001705646515,6.929723262786865,40.72852325439453,30.185108184814453,0.10562196373939514,0.22756430506706238,421.0,1153.0804443359375,964.6022338867188,6.555765628814697,1.9952441453933716,1.446164608001709,1.4868578910827637
560,0.46197953820228577,6.82805061340332,38.87362289428711,27.278030395507812,0.09796807169914246,0.21434596180915833,404.0,1278.333984375,897.7872924804688,6.553046703338623,2.005213499069214,1.4454431533813477,1.4887847900390625
565,0.4615255296230316,6.94846773147583,40.763858795166016,29.952106475830078,0.10562004148960114,0.2316945493221283,421.0,1151.038330078125,960.6295776367188,6.551100730895996,2.011474370956421,1.449214220046997,1.4956902265548706
570,0.45810195803642273,6.8467326164245605,39.73880386352539,27.073148727416992,0.09703034162521362,0.21227750182151794,421.0,1305.8521728515625,892.9822998046875,6.548262596130371,2.0215272903442383,1.4488853216171265,1.4980193376541138
575,0.46749913692474365,6.995229721069336,41.07768630981445,29.157072067260742,0.10354702919721603,0.23231685161590576,421.0,1155.720458984375,932.7969360351562,6.5465216636657715,2.0279486179351807,1.4525383710861206,1.5047720670700073
580,0.4561062753200531,6.974025249481201,39.706398010253906,27.608505249023438,0.1014973595738411,0.2250073403120041,420.0,1283.89599609375,896.6685791015625,6.543925762176514,2.0381267070770264,1.4522311687469482,1.5079773664474487
585,0.45514529943466187,7.188024520874023,41.10893249511719,29.392337799072266,0.10544613003730774,0.2321433275938034,410.0,1156.9296875,939.7415161132812,6.54210090637207,2.044431686401367,1.4560877084732056,1.5142550468444824
590,0.46557381749153137,6.891448020935059,38.35063934326172,27.852466583251953,0.09860415756702423,0.23277798295021057,425.0,1224.21533203125,895.8199462890625,6.539073944091797,2.054640293121338,1.4549329280853271,1.5162612199783325
595,0.4478420615196228,7.169613361358643,41.49774932861328,30.382545471191406,0.1106746643781662,0.23845353722572327,425.0,1165.766357421875,964.5422973632812,6.537235260009766,2.0610079765319824,1.4594732522964478,1.5237141847610474
600,0.46067148447036743,6.855783939361572,38.46014404296875,27.89242935180664,0.09745274484157562,0.2262476682662964,422.0,1225.5643310546875,895.3731079101562,6.533686637878418,2.071364164352417,1.4585981369018555,1.5251163244247437
605,0.45676150918006897,7.065310955047607,41.23188400268555,30.414762496948242,0.11122061312198639,0.24131464958190918,421.0,1156.8231201171875,956.6368408203125,6.531961917877197,2.077827215194702,1.4628076553344727,1.5324900150299072
610,0.44606027007102966,6.993716716766357,40.38573455810547,28.31821060180664,0.10113774985074997,0.22368352115154266,428.0,1315.670654296875,915.322998046875,6.528803825378418,2.0882527828216553,1.4625967741012573,1.5348857641220093
615,0.4578557014465332,7.193476676940918,41.66716384887695,29.633657455444336,0.10592944920063019,0.2430904507637024,423.0,1170.8118896484375,937.2042846679688,6.527271270751953,2.0947353839874268,1.466465711593628,1.5422323942184448
620,0.4455864429473877,7.091742515563965,40.05195236206055,28.577409744262695,0.10281158983707428,0.23610204458236694,435.0,1294.1903076171875,917.2683715820312,6.524097442626953,2.105419635772705,1.4661985635757446,1.5456196069717407
625,0.44751372933387756,7.230966567993164,40.761932373046875,29.890348434448242,0.10658229887485504,0.24195677042007446,423.0,1155.6441650390625,942.3455810546875,6.5220537185668945,2.11198353767395,1.4701427221298218,1.5517247915267944
630,0.45702028274536133,7.024501800537109,38.940673828125,28.75571060180664,0.09978348016738892,0.24604696035385132,429.0,1224.8038330078125,909.3325805664062,6.518895149230957,2.1226205825805664,1.4693243503570557,1.5547020435333252
635,0.436703622341156,7.335382461547852,41.478919982910156,30.47675323486328,0.11394891142845154,0.24533364176750183,433.0,1170.360595703125,969.1736450195312,6.517056465148926,2.1290786266326904,1.4739000797271729,1.561902642250061
