epoch,train_loss,gen_mse,sharpness,sharpness_2,proj_step,proj_cum,linear_regions,eig_1,eig_2,spec_1,spec_2,spec_3
1,0.54217529296875,0.7180327773094177,14.820075988769531,12.783987045288086,0.0,0.0,132.0,451.2747497558594,351.5925598144531,4.514349460601807,1.1153682470321655,0.557828426361084
5,0.5277788043022156,0.6879904270172119,14.603070259094238,12.590292930603027,0.0046423207968473434,0.0046423207968473434,133.0,448.72723388671875,349.1697998046875,4.514169216156006,1.1153490543365479,0.5566968321800232
10,0.5116249918937683,0.6557907462120056,14.36172103881836,12.374645233154297,0.005306289531290531,0.009840993210673332,132.0,446.09735107421875,346.4915466308594,4.51397180557251,1.1153301000595093,0.5554870963096619
15,0.4972550868988037,0.6286935210227966,14.15539264678955,12.180253982543945,0.004838194698095322,0.014482946135103703,135.0,444.003173828125,344.1596374511719,4.513801097869873,1.115315318107605,0.5544787645339966
20,0.48443129658699036,0.60593581199646,13.979820251464844,12.005338668823242,0.004424136132001877,0.01864253543317318,131.0,442.3705749511719,342.1336975097656,4.513655662536621,1.1153037548065186,0.5536471009254456
25,0.47295308113098145,0.5868777632713318,13.83125114440918,11.848299026489258,0.004057539161294699,0.02239523082971573,131.0,441.136474609375,340.37811279296875,4.513530254364014,1.1152949333190918,0.5529704093933105
30,0.4626501798629761,0.5709795951843262,13.70637321472168,11.707667350769043,0.0037327150348573923,0.025809168815612793,133.0,440.2466125488281,338.8615417480469,4.513423919677734,1.1152878999710083,0.5524298548698425
35,0.45337721705436707,0.5577834248542786,13.602289199829102,11.582082748413086,0.0034443074837327003,0.02894289791584015,130.0,439.6544494628906,337.5563049316406,4.513332843780518,1.1152832508087158,0.5520094037055969
40,0.44500941038131714,0.5468994379043579,13.516454696655273,11.47026538848877,0.003187415888532996,0.031845103949308395,130.0,439.3196716308594,336.43798828125,4.513256072998047,1.1152796745300293,0.5516939163208008
45,0.4374391436576843,0.5379941463470459,13.446638107299805,11.371024131774902,0.002957730321213603,0.034555256366729736,129.0,439.2075500488281,335.4849548339844,4.513192176818848,1.1152780055999756,0.551471471786499
50,0.43057313561439514,0.530781626701355,13.390880584716797,11.283243179321289,0.002751382067799568,0.03710457682609558,130.0,439.2879943847656,334.6781311035156,4.513138771057129,1.1152760982513428,0.5513306856155396
55,0.42433029413223267,0.5250158905982971,13.34745979309082,11.20587158203125,0.0025651378091424704,0.039517369121313095,132.0,439.5347595214844,334.00067138671875,4.513095378875732,1.1152759790420532,0.5512620210647583
60,0.4186397194862366,0.5204846262931824,13.314854621887207,11.137925148010254,0.0023961870465427637,0.04181230068206787,130.0,439.9251708984375,333.43756103515625,4.513061046600342,1.1152759790420532,0.5512566566467285
65,0.41343948245048523,0.5170047879219055,13.291738510131836,11.078512191772461,0.0022421355824917555,0.0440034382045269,133.0,440.4393615722656,332.9756164550781,4.513033866882324,1.1152766942977905,0.5513073205947876
70,0.40867501497268677,0.5144175291061401,13.276931762695312,11.026792526245117,0.002101039281114936,0.046101443469524384,130.0,441.0602111816406,332.60308837890625,4.5130133628845215,1.1152769327163696,0.5514072775840759
75,0.4042983651161194,0.5125858187675476,13.269392013549805,10.9819974899292,0.001971202902495861,0.048114240169525146,131.0,441.7726745605469,332.3096008300781,4.512999057769775,1.1152777671813965,0.5515509843826294
80,0.40026718378067017,0.5113904476165771,13.268214225769043,10.943419456481934,0.0018512664828449488,0.05004784092307091,131.0,442.5637512207031,332.0859680175781,4.512989521026611,1.1152783632278442,0.5517330169677734
85,0.3965440094470978,0.5107284188270569,13.272586822509766,10.910421371459961,0.0017400499200448394,0.05190679430961609,131.0,443.4222106933594,331.924072265625,4.5129852294921875,1.1152793169021606,0.5519490838050842
90,0.3930956721305847,0.5105103254318237,13.281793594360352,10.88241958618164,0.0016365927876904607,0.05369461327791214,131.0,444.3381042480469,331.8166809082031,4.512984752655029,1.115280032157898,0.5521951913833618
95,0.38989272713661194,0.510658860206604,13.295214653015137,10.858880043029785,0.0015400927513837814,0.05541412532329559,135.0,445.302978515625,331.7574462890625,4.512988567352295,1.115281105041504,0.5524681210517883
100,0.3869090676307678,0.5111070275306702,13.312292098999023,10.839327812194824,0.0014498485252261162,0.05706768482923508,137.0,446.3095397949219,331.7406921386719,4.512995719909668,1.1152818202972412,0.5527645945549011
105,0.3841214179992676,0.5117971301078796,13.332544326782227,10.823328971862793,0.0013653000351041555,0.05865735188126564,135.0,447.3513488769531,331.7614440917969,4.51300573348999,1.1152820587158203,0.5530819296836853
110,0.3815089762210846,0.5126791000366211,13.355544090270996,10.810491561889648,0.0012859618291258812,0.06018500775098801,136.0,448.4229431152344,331.81524658203125,4.513018608093262,1.1152828931808472,0.5534182190895081
115,0.37905338406562805,0.5137102007865906,13.380916595458984,10.800469398498535,0.001211377908475697,0.06165239214897156,134.0,449.5196533203125,331.8982238769531,4.513034820556641,1.1152831315994263,0.5537710189819336
120,0.376738041639328,0.5148535966873169,13.408332824707031,10.792943954467773,0.0011412075255066156,0.06306124478578568,138.0,450.637451171875,332.0069580078125,4.513051509857178,1.1152832508087158,0.5541388988494873
125,0.37454840540885925,0.5160777568817139,13.437511444091797,10.787642478942871,0.001075119711458683,0.06441330909729004,136.0,451.77288818359375,332.1383361816406,4.513071060180664,1.1152827739715576,0.5545200705528259
130,0.37247127294540405,0.5173559188842773,13.468198776245117,10.784305572509766,0.0010128453141078353,0.06571026891469955,140.0,452.9231872558594,332.28973388671875,4.513092994689941,1.1152828931808472,0.5549135208129883
135,0.37049490213394165,0.5186653733253479,13.50018310546875,10.782713890075684,0.0009541146573610604,0.06695391237735748,139.0,454.0857849121094,332.4587707519531,4.513115406036377,1.1152827739715576,0.5553178787231445
140,0.3686087727546692,0.5199869275093079,13.533273696899414,10.782665252685547,0.0008987320470623672,0.06814602017402649,137.0,455.2587585449219,332.6434020996094,4.513140678405762,1.1152817010879517,0.5557321906089783
145,0.3668036162853241,0.5213045477867126,13.567306518554688,10.783985137939453,0.0008464766433462501,0.06928834319114685,136.0,456.44036865234375,332.84173583984375,4.513166904449463,1.1152809858322144,0.556155800819397
150,0.3650709390640259,0.5226049423217773,13.602144241333008,10.786508560180664,0.0007971638697199523,0.0703827366232872,135.0,457.6292419433594,333.05218505859375,4.513194561004639,1.115280032157898,0.5565877556800842
155,0.3634033501148224,0.5238771438598633,13.63767147064209,10.790103912353516,0.0007506328984163702,0.07143097370862961,135.0,458.82427978515625,333.2734375,4.513223171234131,1.115279197692871,0.5570276379585266
160,0.36179402470588684,0.5251123309135437,13.673779487609863,10.794642448425293,0.0007067107362672687,0.07243487238883972,138.0,460.024658203125,333.50421142578125,4.5132527351379395,1.1152788400650024,0.557474672794342
165,0.36023709177970886,0.5263032913208008,13.710384368896484,10.80001163482666,0.0006652528536505997,0.07339619845151901,138.0,461.22955322265625,333.7433776855469,4.513284206390381,1.1152771711349487,0.5579288005828857
170,0.3587270677089691,0.5274447202682495,13.747413635253906,10.806116104125977,0.0006261612288653851,0.07431676238775253,139.0,462.4386291503906,333.9901428222656,4.513317584991455,1.1152756214141846,0.5583893060684204
175,0.35725921392440796,0.5285322070121765,13.784806251525879,10.812870025634766,0.0005892515182495117,0.07519827038049698,138.0,463.6513977050781,334.2436218261719,4.513350963592529,1.1152750253677368,0.558856189250946
180,0.3558291792869568,0.5295627117156982,13.82250690460205,10.820199012756348,0.0005544525920413435,0.07604248076677322,137.0,464.8676452636719,334.50311279296875,4.51338529586792,1.1152737140655518,0.5593289732933044
185,0.3544331192970276,0.5305343270301819,13.860477447509766,10.828031539916992,0.0005216263234615326,0.07685103267431259,137.0,466.0873107910156,334.76806640625,4.513420581817627,1.1152726411819458,0.5598074793815613
190,0.3530675768852234,0.5314458012580872,13.898682594299316,10.836313247680664,0.00049067527288571,0.0776255875825882,134.0,467.31024169921875,335.0379333496094,4.513456344604492,1.1152713298797607,0.5602916479110718
195,0.35172951221466064,0.5322965383529663,13.937095642089844,10.844985961914062,0.0004614921344909817,0.0783676952123642,137.0,468.53656005859375,335.3122863769531,4.513493537902832,1.1152697801589966,0.5607813000679016
200,0.3504160940647125,0.5330866575241089,13.97569751739502,10.854012489318848,0.0004339875013101846,0.07907889038324356,134.0,469.766357421875,335.5908203125,4.5135321617126465,1.1152688264846802,0.5612762570381165
205,0.34912487864494324,0.5338169932365417,14.014467239379883,10.863349914550781,0.0004080790386069566,0.07976071536540985,136.0,470.99981689453125,335.8731384277344,4.513571262359619,1.1152669191360474,0.5617766976356506
210,0.3478536009788513,0.534488320350647,14.05339527130127,10.872960090637207,0.00038365370710380375,0.0804145336151123,137.0,472.2370910644531,336.1590270996094,4.51361083984375,1.1152663230895996,0.5622822642326355
215,0.34660035371780396,0.5351022481918335,14.092473983764648,10.882818222045898,0.0003606696263886988,0.08104175329208374,139.0,473.47845458984375,336.4482727050781,4.513651371002197,1.1152647733688354,0.5627931952476501
220,0.3453632593154907,0.5356603264808655,14.131696701049805,10.892900466918945,0.0003390056372154504,0.08164367824792862,139.0,474.7241516113281,336.7406921386719,4.513693332672119,1.1152639389038086,0.563309371471405
225,0.34414082765579224,0.5361645221710205,14.171058654785156,10.90317440032959,0.0003186035610269755,0.08222154527902603,136.0,475.97442626953125,337.0361633300781,4.513735771179199,1.1152626276016235,0.5638306736946106
230,0.3429315686225891,0.5366169214248657,14.210565567016602,10.913631439208984,0.0002994388050865382,0.08277662098407745,139.0,477.2296447753906,337.3345947265625,4.5137786865234375,1.1152617931365967,0.5643572211265564
235,0.3417341709136963,0.5370197296142578,14.25021743774414,10.924247741699219,0.0002813815081026405,0.08331000059843063,137.0,478.4901123046875,337.6358337402344,4.51382303237915,1.1152608394622803,0.564889132976532
240,0.3405475616455078,0.5373753309249878,14.290017127990723,10.935011863708496,0.00026438990607857704,0.08382280170917511,140.0,479.7561340332031,337.9399108886719,4.51386833190918,1.1152598857879639,0.5654263496398926
245,0.33937063813209534,0.5376860499382019,14.329967498779297,10.945913314819336,0.00024841612321324646,0.08431608229875565,140.0,481.0280456542969,338.2467346191406,4.513914108276367,1.115259051322937,0.5659687519073486
250,0.338202565908432,0.5379543304443359,14.370078086853027,10.956941604614258,0.000233390397625044,0.08479082584381104,136.0,482.30615234375,338.55633544921875,4.513960838317871,1.1152586936950684,0.5665164589881897
255,0.3370424211025238,0.5381826758384705,14.410350799560547,10.968083381652832,0.00021927872148808092,0.08524802327156067,135.0,483.5908203125,338.86865234375,4.514007568359375,1.1152584552764893,0.5670697093009949
260,0.3358895480632782,0.5383734703063965,14.450798034667969,10.979336738586426,0.00020600072457455099,0.085688516497612,135.0,484.8823547363281,339.1836853027344,4.5140557289123535,1.1152582168579102,0.5676282048225403
265,0.3347432315349579,0.5385292172431946,14.491423606872559,10.990694046020508,0.00019352399976924062,0.08611316233873367,134.0,486.1810607910156,339.5014953613281,4.514104843139648,1.1152582168579102,0.5681923627853394
270,0.3336029350757599,0.5386523604393005,14.532235145568848,11.002154350280762,0.00018179196922574192,0.08652278780937195,135.0,487.4872131347656,339.8220520019531,4.514155387878418,1.1152582168579102,0.5687617659568787
275,0.33246803283691406,0.5387451648712158,14.5732421875,11.01370906829834,0.00017078254313673824,0.08691814541816711,135.0,488.8011779785156,340.14544677734375,4.514205455780029,1.1152582168579102,0.5693368911743164
280,0.3313380777835846,0.5388100147247314,14.614458084106445,11.025355339050293,0.00016044174844864756,0.08729997277259827,136.0,490.12322998046875,340.4717102050781,4.514257431030273,1.1152589321136475,0.5699175596237183
285,0.33021268248558044,0.5388491749763489,14.6558837890625,11.037096977233887,0.00015074401744641364,0.08766897767782211,137.0,491.45367431640625,340.80084228515625,4.514309883117676,1.115259051322937,0.5705038905143738
290,0.32909145951271057,0.5388647317886353,14.697532653808594,11.048927307128906,0.00014161942817736417,0.088025763630867,136.0,492.79278564453125,341.1329345703125,4.514362335205078,1.115260124206543,0.5710957050323486
295,0.32797402143478394,0.5388590097427368,14.739411354064941,11.060846328735352,0.00013305258471518755,0.08837093412876129,139.0,494.1407470703125,341.4680480957031,4.514416694641113,1.1152608394622803,0.5716933608055115
300,0.3268600404262543,0.5388339161872864,14.78152847290039,11.072855949401855,0.0001250298082595691,0.08870511502027512,138.0,495.4979553222656,341.8061828613281,4.514471054077148,1.1152617931365967,0.5722967386245728
